id,flight_id,flight_plan_id,name,end_date,start_date,count,color_id
2321,320180524883,1,Check In,2018-05-24 13:55:00.000000,2018-05-24 12:25:00.000000,1,2
2322,420180524401,1,Check In,2018-05-24 09:10:00.000000,2018-05-24 07:40:00.000000,1,2
2323,420180524403,1,Check In,2018-05-24 14:40:00.000000,2018-05-24 13:10:00.000000,1,2
2324,420180524405,1,Check In,2018-05-24 20:05:00.000000,2018-05-24 18:35:00.000000,1,2
2325,620180524102,1,Check In,2018-05-24 12:05:00.000000,2018-05-24 10:35:00.000000,1,2
2326,7201805241386,1,Check In,2018-05-24 13:30:00.000000,2018-05-24 12:00:00.000000,1,2
2327,8201805242652,1,Check In,2018-05-24 11:40:00.000000,2018-05-24 10:10:00.000000,1,2
2328,8201805242654,1,Check In,2018-05-24 22:25:00.000000,2018-05-24 20:55:00.000000,1,2
2329,920180524458,1,Check In,2018-05-24 09:45:00.000000,2018-05-24 08:15:00.000000,1,2
2330,920180524460,1,Check In,2018-05-24 20:50:00.000000,2018-05-24 19:20:00.000000,1,2
2331,10201805247619,1,Check In,2018-05-24 00:10:00.000000,2018-05-23 22:40:00.000000,1,2
2332,10201805247015,1,Check In,2018-05-24 02:50:00.000000,2018-05-24 01:20:00.000000,1,2
2333,10201805247051,1,Check In,2018-05-24 03:10:00.000000,2018-05-24 01:40:00.000000,1,2
2334,10201805247819,1,Check In,2018-05-24 03:30:00.000000,2018-05-24 02:00:00.000000,1,2
2335,10201805247611,1,Check In,2018-05-24 04:30:00.000000,2018-05-24 03:00:00.000000,1,2
2336,1020180524721,1,Check In,2018-05-24 07:40:00.000000,2018-05-24 06:10:00.000000,1,2
2337,1020180524755,1,Check In,2018-05-24 08:35:00.000000,2018-05-24 07:05:00.000000,1,2
2338,1020180524101,1,Check In,2018-05-24 09:10:00.000000,2018-05-24 07:40:00.000000,1,2
2339,1020180524759,1,Check In,2018-05-24 14:10:00.000000,2018-05-24 12:40:00.000000,1,2
2340,1020180524103,1,Check In,2018-05-24 14:30:00.000000,2018-05-24 13:00:00.000000,1,2
2341,10201805247615,1,Check In,2018-05-24 15:40:00.000000,2018-05-24 14:10:00.000000,1,2
2342,10201805247061,1,Check In,2018-05-24 16:20:00.000000,2018-05-24 14:50:00.000000,1,2
2343,1020180524105,1,Check In,2018-05-24 17:30:00.000000,2018-05-24 16:00:00.000000,1,2
2344,11201805246011,1,Check In,2018-05-24 02:40:00.000000,2018-05-24 01:10:00.000000,1,2
2345,11201805245333,1,Check In,2018-05-24 03:00:00.000000,2018-05-24 01:30:00.000000,1,2
2346,11201805245325,1,Check In,2018-05-24 04:00:00.000000,2018-05-24 02:30:00.000000,1,2
2347,1120180524711,1,Check In,2018-05-24 06:10:00.000000,2018-05-24 04:40:00.000000,1,2
2348,1120180524185,1,Check In,2018-05-24 08:50:00.000000,2018-05-24 07:20:00.000000,1,2
2349,1120180524177,1,Check In,2018-05-24 08:55:00.000000,2018-05-24 07:25:00.000000,1,2
2350,1120180524423,1,Check In,2018-05-24 08:55:00.000000,2018-05-24 07:25:00.000000,1,2
2351,1120180524845,1,Check In,2018-05-24 08:55:00.000000,2018-05-24 07:25:00.000000,1,2
2352,1120180524151,1,Check In,2018-05-24 09:00:00.000000,2018-05-24 07:30:00.000000,1,2
2353,1120180524171,1,Check In,2018-05-24 09:00:00.000000,2018-05-24 07:30:00.000000,1,2
2354,1120180524801,1,Check In,2018-05-24 09:00:00.000000,2018-05-24 07:30:00.000000,1,2
2355,1120180524807,1,Check In,2018-05-24 09:15:00.000000,2018-05-24 07:45:00.000000,1,2
2356,1120180524415,1,Check In,2018-05-24 09:15:00.000000,2018-05-24 07:45:00.000000,1,2
2357,112018052457,1,Check In,2018-05-24 09:20:00.000000,2018-05-24 07:50:00.000000,1,2
2358,1120180524101,1,Check In,2018-05-24 09:20:00.000000,2018-05-24 07:50:00.000000,1,2
2359,1120180524127,1,Check In,2018-05-24 09:25:00.000000,2018-05-24 07:55:00.000000,1,2
2360,1120180524775,1,Check In,2018-05-24 09:25:00.000000,2018-05-24 07:55:00.000000,1,2
2361,1120180524991,1,Check In,2018-05-24 09:25:00.000000,2018-05-24 07:55:00.000000,1,2
2362,1120180524111,1,Check In,2018-05-24 09:30:00.000000,2018-05-24 08:00:00.000000,1,2
2363,1120180524305,1,Check In,2018-05-24 09:35:00.000000,2018-05-24 08:05:00.000000,1,2
2364,1120180524341,1,Check In,2018-05-24 09:45:00.000000,2018-05-24 08:15:00.000000,1,2
2365,1120180524889,1,Check In,2018-05-24 09:45:00.000000,2018-05-24 08:15:00.000000,1,2
2366,112018052425,1,Check In,2018-05-24 09:55:00.000000,2018-05-24 08:25:00.000000,1,2
2367,1120180524471,1,Check In,2018-05-24 10:00:00.000000,2018-05-24 08:30:00.000000,1,2
2368,112018052449,1,Check In,2018-05-24 10:00:00.000000,2018-05-24 08:30:00.000000,1,2
2369,112018052435,1,Check In,2018-05-24 10:05:00.000000,2018-05-24 08:35:00.000000,1,2
2370,112018052487,1,Check In,2018-05-24 10:05:00.000000,2018-05-24 08:35:00.000000,1,2
2371,1120180524311,1,Check In,2018-05-24 10:10:00.000000,2018-05-24 08:40:00.000000,1,2
2372,1120180524485,1,Check In,2018-05-24 10:15:00.000000,2018-05-24 08:45:00.000000,1,2
2373,1120180524353,1,Check In,2018-05-24 10:20:00.000000,2018-05-24 08:50:00.000000,1,2
2374,1120180524613,1,Check In,2018-05-24 10:20:00.000000,2018-05-24 08:50:00.000000,1,2
2375,112018052479,1,Check In,2018-05-24 10:20:00.000000,2018-05-24 08:50:00.000000,1,2
2376,1120180524145,1,Check In,2018-05-24 10:25:00.000000,2018-05-24 08:55:00.000000,1,2
2377,1120180524411,1,Check In,2018-05-24 10:30:00.000000,2018-05-24 09:00:00.000000,1,2
2378,1120180524779,1,Check In,2018-05-24 10:30:00.000000,2018-05-24 09:00:00.000000,1,2
2379,1120180524401,1,Check In,2018-05-24 10:40:00.000000,2018-05-24 09:10:00.000000,1,2
2380,1120180524287,1,Check In,2018-05-24 10:40:00.000000,2018-05-24 09:10:00.000000,1,2
2381,1120180524161,1,Check In,2018-05-24 11:00:00.000000,2018-05-24 09:30:00.000000,1,2
2382,1120180524231,1,Check In,2018-05-24 11:05:00.000000,2018-05-24 09:35:00.000000,1,2
2383,1120180524335,1,Check In,2018-05-24 11:30:00.000000,2018-05-24 10:00:00.000000,1,2
2384,1120180524515,1,Check In,2018-05-24 11:30:00.000000,2018-05-24 10:00:00.000000,1,2
2385,1120180524713,1,Check In,2018-05-24 12:10:00.000000,2018-05-24 10:40:00.000000,1,2
2386,11201805245613,1,Check In,2018-05-24 12:50:00.000000,2018-05-24 11:20:00.000000,1,2
2387,1120180524813,1,Check In,2018-05-24 13:40:00.000000,2018-05-24 12:10:00.000000,1,2
2388,11201805245201,1,Check In,2018-05-24 17:10:00.000000,2018-05-24 15:40:00.000000,1,2
2389,1120180524781,1,Check In,2018-05-24 18:30:00.000000,2018-05-24 17:00:00.000000,1,2
2390,1120180524537,1,Check In,2018-05-24 18:45:00.000000,2018-05-24 17:15:00.000000,1,2
2391,1120180524533,1,Check In,2018-05-24 18:55:00.000000,2018-05-24 17:25:00.000000,1,2
2392,112018052471,1,Check In,2018-05-24 19:00:00.000000,2018-05-24 17:30:00.000000,1,2
2393,112018052485,1,Check In,2018-05-24 19:00:00.000000,2018-05-24 17:30:00.000000,1,2
2394,1120180524129,1,Check In,2018-05-24 19:00:00.000000,2018-05-24 17:30:00.000000,1,2
2395,1120180524715,1,Check In,2018-05-24 19:00:00.000000,2018-05-24 17:30:00.000000,1,2
2396,1120180524777,1,Check In,2018-05-24 19:00:00.000000,2018-05-24 17:30:00.000000,1,2
2397,112018052423,1,Check In,2018-05-24 19:05:00.000000,2018-05-24 17:35:00.000000,1,2
2398,112018052455,1,Check In,2018-05-24 19:05:00.000000,2018-05-24 17:35:00.000000,1,2
2399,1120180524183,1,Check In,2018-05-24 19:05:00.000000,2018-05-24 17:35:00.000000,1,2
2400,1120180524893,1,Check In,2018-05-24 19:10:00.000000,2018-05-24 17:40:00.000000,1,2
2401,1120180524897,1,Check In,2018-05-24 19:15:00.000000,2018-05-24 17:45:00.000000,1,2
2402,1120180524843,1,Check In,2018-05-24 19:25:00.000000,2018-05-24 17:55:00.000000,1,2
2403,112018052433,1,Check In,2018-05-24 19:25:00.000000,2018-05-24 17:55:00.000000,1,2
2404,112018052445,1,Check In,2018-05-24 19:25:00.000000,2018-05-24 17:55:00.000000,1,2
2405,1120180524803,1,Check In,2018-05-24 19:30:00.000000,2018-05-24 18:00:00.000000,1,2
2406,1120180524751,1,Check In,2018-05-24 19:30:00.000000,2018-05-24 18:00:00.000000,1,2
2407,1120180524113,1,Check In,2018-05-24 19:35:00.000000,2018-05-24 18:05:00.000000,1,2
2408,1120180524307,1,Check In,2018-05-24 19:35:00.000000,2018-05-24 18:05:00.000000,1,2
2409,112018052481,1,Check In,2018-05-24 19:40:00.000000,2018-05-24 18:10:00.000000,1,2
2410,1120180524343,1,Check In,2018-05-24 19:40:00.000000,2018-05-24 18:10:00.000000,1,2
2411,1120180524611,1,Check In,2018-05-24 19:40:00.000000,2018-05-24 18:10:00.000000,1,2
2412,1120180524721,1,Check In,2018-05-24 19:45:00.000000,2018-05-24 18:15:00.000000,1,2
2413,1120180524373,1,Check In,2018-05-24 19:55:00.000000,2018-05-24 18:25:00.000000,1,2
2414,112018052499,1,Check In,2018-05-24 19:55:00.000000,2018-05-24 18:25:00.000000,1,2
2415,1120180524809,1,Check In,2018-05-24 20:00:00.000000,2018-05-24 18:30:00.000000,1,2
2416,1120180524173,1,Check In,2018-05-24 20:00:00.000000,2018-05-24 18:30:00.000000,1,2
2417,1120180524315,1,Check In,2018-05-24 20:05:00.000000,2018-05-24 18:35:00.000000,1,2
2418,112018052441,1,Check In,2018-05-24 20:10:00.000000,2018-05-24 18:40:00.000000,1,2
2419,1120180524945,1,Check In,2018-05-24 20:10:00.000000,2018-05-24 18:40:00.000000,1,2
2420,1120180524925,1,Check In,2018-05-24 20:15:00.000000,2018-05-24 18:45:00.000000,1,2
2421,1120180524187,1,Check In,2018-05-24 20:15:00.000000,2018-05-24 18:45:00.000000,1,2
2422,1120180524761,1,Check In,2018-05-24 20:25:00.000000,2018-05-24 18:55:00.000000,1,2
2423,1120180524601,1,Check In,2018-05-24 20:30:00.000000,2018-05-24 19:00:00.000000,1,2
2424,1120180524517,1,Check In,2018-05-24 20:40:00.000000,2018-05-24 19:10:00.000000,1,2
2425,2201805251653,1,Check In,2018-05-25 05:40:00.000000,2018-05-25 04:10:00.000000,1,2
2426,2201805251753,1,Check In,2018-05-25 14:15:00.000000,2018-05-25 12:45:00.000000,1,2
2427,320180525883,1,Check In,2018-05-25 13:55:00.000000,2018-05-25 12:25:00.000000,1,2
2428,420180525401,1,Check In,2018-05-25 09:10:00.000000,2018-05-25 07:40:00.000000,1,2
2429,420180525403,1,Check In,2018-05-25 14:40:00.000000,2018-05-25 13:10:00.000000,1,2
2430,420180525405,1,Check In,2018-05-25 20:05:00.000000,2018-05-25 18:35:00.000000,1,2
2431,1220180525201,1,Check In,2018-05-25 13:15:00.000000,2018-05-25 11:45:00.000000,1,2
2432,1420180525935,1,Check In,2018-05-25 04:30:00.000000,2018-05-25 03:00:00.000000,1,2
2433,620180525406,1,Check In,2018-05-25 13:00:00.000000,2018-05-25 11:30:00.000000,1,2
2434,620180525104,1,Check In,2018-05-25 22:35:00.000000,2018-05-25 21:05:00.000000,1,2
2435,7201805251386,1,Check In,2018-05-25 13:30:00.000000,2018-05-25 12:00:00.000000,1,2
2436,13201805252291,1,Check In,2018-05-25 15:50:00.000000,2018-05-25 14:20:00.000000,1,2
2437,8201805252652,1,Check In,2018-05-25 09:55:00.000000,2018-05-25 08:25:00.000000,1,2
2438,920180525458,1,Check In,2018-05-25 09:45:00.000000,2018-05-25 08:15:00.000000,1,2
2439,9201805251256,1,Check In,2018-05-25 14:50:00.000000,2018-05-25 13:20:00.000000,1,2
2440,920180525460,1,Check In,2018-05-25 20:50:00.000000,2018-05-25 19:20:00.000000,1,2
2441,10201805257613,1,Check In,2018-05-25 00:10:00.000000,2018-05-24 22:40:00.000000,1,2
2442,10201805257017,1,Check In,2018-05-25 03:50:00.000000,2018-05-25 02:20:00.000000,1,2
2443,10201805257021,1,Check In,2018-05-25 05:45:00.000000,2018-05-25 04:15:00.000000,1,2
2444,10201805257615,1,Check In,2018-05-25 07:30:00.000000,2018-05-25 06:00:00.000000,1,2
2445,1020180525755,1,Check In,2018-05-25 08:35:00.000000,2018-05-25 07:05:00.000000,1,2
2446,1020180525101,1,Check In,2018-05-25 09:10:00.000000,2018-05-25 07:40:00.000000,1,2
2447,10201805257031,1,Check In,2018-05-25 13:10:00.000000,2018-05-25 11:40:00.000000,1,2
2448,1020180525759,1,Check In,2018-05-25 14:10:00.000000,2018-05-25 12:40:00.000000,1,2
2449,1020180525103,1,Check In,2018-05-25 14:30:00.000000,2018-05-25 13:00:00.000000,1,2
2450,10201805257051,1,Check In,2018-05-25 14:30:00.000000,2018-05-25 13:00:00.000000,1,2
2451,10201805257663,1,Check In,2018-05-25 14:45:00.000000,2018-05-25 13:15:00.000000,1,2
2452,1020180525105,1,Check In,2018-05-25 17:30:00.000000,2018-05-25 16:00:00.000000,1,2
2453,11201805255333,1,Check In,2018-05-25 03:20:00.000000,2018-05-25 01:50:00.000000,1,2
2454,11201805255203,1,Check In,2018-05-25 03:30:00.000000,2018-05-25 02:00:00.000000,1,2
2455,11201805255623,1,Check In,2018-05-25 04:00:00.000000,2018-05-25 02:30:00.000000,1,2
2456,1120180525185,1,Check In,2018-05-25 08:50:00.000000,2018-05-25 07:20:00.000000,1,2
2457,1120180525177,1,Check In,2018-05-25 08:55:00.000000,2018-05-25 07:25:00.000000,1,2
2458,1120180525423,1,Check In,2018-05-25 08:55:00.000000,2018-05-25 07:25:00.000000,1,2
2459,1120180525845,1,Check In,2018-05-25 08:55:00.000000,2018-05-25 07:25:00.000000,1,2
2460,1120180525171,1,Check In,2018-05-25 09:00:00.000000,2018-05-25 07:30:00.000000,1,2
2461,1120180525151,1,Check In,2018-05-25 09:00:00.000000,2018-05-25 07:30:00.000000,1,2
2462,112018052525,1,Check In,2018-05-25 09:05:00.000000,2018-05-25 07:35:00.000000,1,2
2463,1120180525807,1,Check In,2018-05-25 09:15:00.000000,2018-05-25 07:45:00.000000,1,2
2464,1120180525415,1,Check In,2018-05-25 09:15:00.000000,2018-05-25 07:45:00.000000,1,2
2465,112018052557,1,Check In,2018-05-25 09:20:00.000000,2018-05-25 07:50:00.000000,1,2
2466,1120180525101,1,Check In,2018-05-25 09:20:00.000000,2018-05-25 07:50:00.000000,1,2
2467,1120180525127,1,Check In,2018-05-25 09:25:00.000000,2018-05-25 07:55:00.000000,1,2
2468,1120180525775,1,Check In,2018-05-25 09:25:00.000000,2018-05-25 07:55:00.000000,1,2
2469,1120180525991,1,Check In,2018-05-25 09:25:00.000000,2018-05-25 07:55:00.000000,1,2
2470,1120180525111,1,Check In,2018-05-25 09:30:00.000000,2018-05-25 08:00:00.000000,1,2
2471,1120180525305,1,Check In,2018-05-25 09:35:00.000000,2018-05-25 08:05:00.000000,1,2
2472,1120180525341,1,Check In,2018-05-25 09:45:00.000000,2018-05-25 08:15:00.000000,1,2
2473,1120180525889,1,Check In,2018-05-25 09:45:00.000000,2018-05-25 08:15:00.000000,1,2
2474,1120180525471,1,Check In,2018-05-25 10:00:00.000000,2018-05-25 08:30:00.000000,1,2
2475,1120180525395,1,Check In,2018-05-25 10:00:00.000000,2018-05-25 08:30:00.000000,1,2
2476,112018052549,1,Check In,2018-05-25 10:00:00.000000,2018-05-25 08:30:00.000000,1,2
2477,112018052535,1,Check In,2018-05-25 10:05:00.000000,2018-05-25 08:35:00.000000,1,2
2478,112018052587,1,Check In,2018-05-25 10:05:00.000000,2018-05-25 08:35:00.000000,1,2
2479,1120180525311,1,Check In,2018-05-25 10:10:00.000000,2018-05-25 08:40:00.000000,1,2
2480,1120180525485,1,Check In,2018-05-25 10:15:00.000000,2018-05-25 08:45:00.000000,1,2
2481,1120180525353,1,Check In,2018-05-25 10:20:00.000000,2018-05-25 08:50:00.000000,1,2
2482,1120180525613,1,Check In,2018-05-25 10:20:00.000000,2018-05-25 08:50:00.000000,1,2
2483,112018052579,1,Check In,2018-05-25 10:20:00.000000,2018-05-25 08:50:00.000000,1,2
2484,1120180525145,1,Check In,2018-05-25 10:25:00.000000,2018-05-25 08:55:00.000000,1,2
2485,1120180525411,1,Check In,2018-05-25 10:30:00.000000,2018-05-25 09:00:00.000000,1,2
2486,1120180525779,1,Check In,2018-05-25 10:30:00.000000,2018-05-25 09:00:00.000000,1,2
2487,1120180525401,1,Check In,2018-05-25 10:40:00.000000,2018-05-25 09:10:00.000000,1,2
2488,1120180525335,1,Check In,2018-05-25 10:50:00.000000,2018-05-25 09:20:00.000000,1,2
2489,1120180525161,1,Check In,2018-05-25 11:00:00.000000,2018-05-25 09:30:00.000000,1,2
2490,1120180525231,1,Check In,2018-05-25 11:05:00.000000,2018-05-25 09:35:00.000000,1,2
2491,1120180525515,1,Check In,2018-05-25 11:30:00.000000,2018-05-25 10:00:00.000000,1,2
2492,11201805255611,1,Check In,2018-05-25 12:05:00.000000,2018-05-25 10:35:00.000000,1,2
2493,1120180525713,1,Check In,2018-05-25 12:10:00.000000,2018-05-25 10:40:00.000000,1,2
2494,1120180525813,1,Check In,2018-05-25 13:40:00.000000,2018-05-25 12:10:00.000000,1,2
2495,11201805255213,1,Check In,2018-05-25 13:40:00.000000,2018-05-25 12:10:00.000000,1,2
2496,1120180525801,1,Check In,2018-05-25 14:20:00.000000,2018-05-25 12:50:00.000000,1,2
2497,1120180525537,1,Check In,2018-05-25 18:45:00.000000,2018-05-25 17:15:00.000000,1,2
2498,1120180525533,1,Check In,2018-05-25 18:55:00.000000,2018-05-25 17:25:00.000000,1,2
2499,112018052585,1,Check In,2018-05-25 19:00:00.000000,2018-05-25 17:30:00.000000,1,2
2500,1120180525129,1,Check In,2018-05-25 19:00:00.000000,2018-05-25 17:30:00.000000,1,2
2501,1120180525715,1,Check In,2018-05-25 19:00:00.000000,2018-05-25 17:30:00.000000,1,2
2502,1120180525777,1,Check In,2018-05-25 19:00:00.000000,2018-05-25 17:30:00.000000,1,2
2503,112018052555,1,Check In,2018-05-25 19:05:00.000000,2018-05-25 17:35:00.000000,1,2
2504,112018052581,1,Check In,2018-05-25 19:05:00.000000,2018-05-25 17:35:00.000000,1,2
2505,1120180525183,1,Check In,2018-05-25 19:05:00.000000,2018-05-25 17:35:00.000000,1,2
2506,1120180525893,1,Check In,2018-05-25 19:10:00.000000,2018-05-25 17:40:00.000000,1,2
2507,1120180525897,1,Check In,2018-05-25 19:15:00.000000,2018-05-25 17:45:00.000000,1,2
2508,112018052523,1,Check In,2018-05-25 19:20:00.000000,2018-05-25 17:50:00.000000,1,2
2509,1120180525373,1,Check In,2018-05-25 19:20:00.000000,2018-05-25 17:50:00.000000,1,2
2510,1120180525843,1,Check In,2018-05-25 19:25:00.000000,2018-05-25 17:55:00.000000,1,2
2511,112018052533,1,Check In,2018-05-25 19:25:00.000000,2018-05-25 17:55:00.000000,1,2
2512,112018052545,1,Check In,2018-05-25 19:25:00.000000,2018-05-25 17:55:00.000000,1,2
2513,1120180525751,1,Check In,2018-05-25 19:30:00.000000,2018-05-25 18:00:00.000000,1,2
2514,1120180525803,1,Check In,2018-05-25 19:30:00.000000,2018-05-25 18:00:00.000000,1,2
2515,1120180525113,1,Check In,2018-05-25 19:35:00.000000,2018-05-25 18:05:00.000000,1,2
2516,112018052571,1,Check In,2018-05-25 19:40:00.000000,2018-05-25 18:10:00.000000,1,2
2517,1120180525611,1,Check In,2018-05-25 19:40:00.000000,2018-05-25 18:10:00.000000,1,2
2518,1120180525721,1,Check In,2018-05-25 19:45:00.000000,2018-05-25 18:15:00.000000,1,2
2519,112018052599,1,Check In,2018-05-25 19:55:00.000000,2018-05-25 18:25:00.000000,1,2
2520,1120180525173,1,Check In,2018-05-25 20:00:00.000000,2018-05-25 18:30:00.000000,1,2
2521,1120180525809,1,Check In,2018-05-25 20:00:00.000000,2018-05-25 18:30:00.000000,1,2
2522,1120180525307,1,Check In,2018-05-25 20:05:00.000000,2018-05-25 18:35:00.000000,1,2
2523,1120180525315,1,Check In,2018-05-25 20:05:00.000000,2018-05-25 18:35:00.000000,1,2
2524,112018052541,1,Check In,2018-05-25 20:10:00.000000,2018-05-25 18:40:00.000000,1,2
2525,1120180525147,1,Check In,2018-05-25 20:10:00.000000,2018-05-25 18:40:00.000000,1,2
2526,1120180525945,1,Check In,2018-05-25 20:10:00.000000,2018-05-25 18:40:00.000000,1,2
2527,1120180525925,1,Check In,2018-05-25 20:15:00.000000,2018-05-25 18:45:00.000000,1,2
2528,1120180525187,1,Check In,2018-05-25 20:15:00.000000,2018-05-25 18:45:00.000000,1,2
2529,1120180525761,1,Check In,2018-05-25 20:25:00.000000,2018-05-25 18:55:00.000000,1,2
2530,1120180525391,1,Check In,2018-05-25 20:25:00.000000,2018-05-25 18:55:00.000000,1,2
2531,1120180525601,1,Check In,2018-05-25 20:30:00.000000,2018-05-25 19:00:00.000000,1,2
2532,1120180525517,1,Check In,2018-05-25 20:40:00.000000,2018-05-25 19:10:00.000000,1,2
2533,120180526967,1,Check In,2018-05-26 02:45:00.000000,2018-05-26 01:15:00.000000,1,2
2534,2201805261653,1,Check In,2018-05-26 05:40:00.000000,2018-05-26 04:10:00.000000,1,2
2535,2201805261753,1,Check In,2018-05-26 14:15:00.000000,2018-05-26 12:45:00.000000,1,2
2536,320180526883,1,Check In,2018-05-26 13:55:00.000000,2018-05-26 12:25:00.000000,1,2
2537,420180526401,1,Check In,2018-05-26 09:10:00.000000,2018-05-26 07:40:00.000000,1,2
2538,420180526403,1,Check In,2018-05-26 14:40:00.000000,2018-05-26 13:10:00.000000,1,2
2539,1420180526935,1,Check In,2018-05-26 04:30:00.000000,2018-05-26 03:00:00.000000,1,2
2540,620180526402,1,Check In,2018-05-26 21:35:00.000000,2018-05-26 20:05:00.000000,1,2
2541,7201805261386,1,Check In,2018-05-26 13:30:00.000000,2018-05-26 12:00:00.000000,1,2
2542,920180526458,1,Check In,2018-05-26 09:45:00.000000,2018-05-26 08:15:00.000000,1,2
2543,920180526460,1,Check In,2018-05-26 20:50:00.000000,2018-05-26 19:20:00.000000,1,2
2544,10201805267619,1,Check In,2018-05-26 00:10:00.000000,2018-05-25 22:40:00.000000,1,2
2545,10201805267611,1,Check In,2018-05-26 02:35:00.000000,2018-05-26 01:05:00.000000,1,2
2546,10201805267015,1,Check In,2018-05-26 03:45:00.000000,2018-05-26 02:15:00.000000,1,2
2547,10201805267617,1,Check In,2018-05-26 06:20:00.000000,2018-05-26 04:50:00.000000,1,2
2548,1020180526721,1,Check In,2018-05-26 07:40:00.000000,2018-05-26 06:10:00.000000,1,2
2549,1020180526755,1,Check In,2018-05-26 08:35:00.000000,2018-05-26 07:05:00.000000,1,2
2550,10201805267061,1,Check In,2018-05-26 13:45:00.000000,2018-05-26 12:15:00.000000,1,2
2551,1020180526103,1,Check In,2018-05-26 13:50:00.000000,2018-05-26 12:20:00.000000,1,2
2552,10201805267615,1,Check In,2018-05-26 15:00:00.000000,2018-05-26 13:30:00.000000,1,2
2553,10201805267653,1,Check In,2018-05-26 16:20:00.000000,2018-05-26 14:50:00.000000,1,2
2554,11201805265305,1,Check In,2018-05-26 03:20:00.000000,2018-05-26 01:50:00.000000,1,2
2555,11201805265331,1,Check In,2018-05-26 04:00:00.000000,2018-05-26 02:30:00.000000,1,2
2556,11201805265613,1,Check In,2018-05-26 05:00:00.000000,2018-05-26 03:30:00.000000,1,2
2557,1120180526135,1,Check In,2018-05-26 05:30:00.000000,2018-05-26 04:00:00.000000,1,2
2558,1120180526177,1,Check In,2018-05-26 08:55:00.000000,2018-05-26 07:25:00.000000,1,2
2559,1120180526423,1,Check In,2018-05-26 08:55:00.000000,2018-05-26 07:25:00.000000,1,2
2560,1120180526845,1,Check In,2018-05-26 08:55:00.000000,2018-05-26 07:25:00.000000,1,2
2561,1120180526801,1,Check In,2018-05-26 09:00:00.000000,2018-05-26 07:30:00.000000,1,2
2562,1120180526171,1,Check In,2018-05-26 09:00:00.000000,2018-05-26 07:30:00.000000,1,2
2563,1120180526151,1,Check In,2018-05-26 09:00:00.000000,2018-05-26 07:30:00.000000,1,2
2564,1120180526807,1,Check In,2018-05-26 09:15:00.000000,2018-05-26 07:45:00.000000,1,2
2565,1120180526415,1,Check In,2018-05-26 09:15:00.000000,2018-05-26 07:45:00.000000,1,2
2566,112018052657,1,Check In,2018-05-26 09:20:00.000000,2018-05-26 07:50:00.000000,1,2
2567,1120180526101,1,Check In,2018-05-26 09:20:00.000000,2018-05-26 07:50:00.000000,1,2
2568,1120180526127,1,Check In,2018-05-26 09:25:00.000000,2018-05-26 07:55:00.000000,1,2
2569,1120180526775,1,Check In,2018-05-26 09:25:00.000000,2018-05-26 07:55:00.000000,1,2
2570,1120180526991,1,Check In,2018-05-26 09:25:00.000000,2018-05-26 07:55:00.000000,1,2
2571,1120180526111,1,Check In,2018-05-26 09:30:00.000000,2018-05-26 08:00:00.000000,1,2
2572,1120180526305,1,Check In,2018-05-26 09:35:00.000000,2018-05-26 08:05:00.000000,1,2
2573,1120180526341,1,Check In,2018-05-26 09:45:00.000000,2018-05-26 08:15:00.000000,1,2
2574,1120180526889,1,Check In,2018-05-26 09:45:00.000000,2018-05-26 08:15:00.000000,1,2
2575,112018052625,1,Check In,2018-05-26 09:55:00.000000,2018-05-26 08:25:00.000000,1,2
2576,1120180526471,1,Check In,2018-05-26 10:00:00.000000,2018-05-26 08:30:00.000000,1,2
2577,112018052649,1,Check In,2018-05-26 10:00:00.000000,2018-05-26 08:30:00.000000,1,2
2578,112018052635,1,Check In,2018-05-26 10:05:00.000000,2018-05-26 08:35:00.000000,1,2
2579,112018052687,1,Check In,2018-05-26 10:05:00.000000,2018-05-26 08:35:00.000000,1,2
2580,1120180526311,1,Check In,2018-05-26 10:10:00.000000,2018-05-26 08:40:00.000000,1,2
2581,1120180526485,1,Check In,2018-05-26 10:15:00.000000,2018-05-26 08:45:00.000000,1,2
2582,1120180526353,1,Check In,2018-05-26 10:20:00.000000,2018-05-26 08:50:00.000000,1,2
2583,1120180526613,1,Check In,2018-05-26 10:20:00.000000,2018-05-26 08:50:00.000000,1,2
2584,112018052679,1,Check In,2018-05-26 10:20:00.000000,2018-05-26 08:50:00.000000,1,2
2585,1120180526145,1,Check In,2018-05-26 10:25:00.000000,2018-05-26 08:55:00.000000,1,2
2586,1120180526411,1,Check In,2018-05-26 10:30:00.000000,2018-05-26 09:00:00.000000,1,2
2587,1120180526779,1,Check In,2018-05-26 10:30:00.000000,2018-05-26 09:00:00.000000,1,2
2588,1120180526401,1,Check In,2018-05-26 10:40:00.000000,2018-05-26 09:10:00.000000,1,2
2589,1120180526287,1,Check In,2018-05-26 10:40:00.000000,2018-05-26 09:10:00.000000,1,2
2590,11201805265311,1,Check In,2018-05-26 10:50:00.000000,2018-05-26 09:20:00.000000,1,2
2591,1120180526231,1,Check In,2018-05-26 11:05:00.000000,2018-05-26 09:35:00.000000,1,2
2592,1120180526335,1,Check In,2018-05-26 11:30:00.000000,2018-05-26 10:00:00.000000,1,2
2593,1120180526515,1,Check In,2018-05-26 11:30:00.000000,2018-05-26 10:00:00.000000,1,2
2594,1120180526713,1,Check In,2018-05-26 12:10:00.000000,2018-05-26 10:40:00.000000,1,2
2595,11201805266115,1,Check In,2018-05-26 12:20:00.000000,2018-05-26 10:50:00.000000,1,2
