id, flight_id, flight_plan_id, start_date, end_date
1190,1120180509716,1,2018-05-09 08:05:00.000000,2018-05-09 09:05:00.000000
1191,1120180509894,1,2018-05-09 08:05:00.000000,2018-05-09 09:05:00.000000
1192,1120180509926,1,2018-05-09 08:05:00.000000,2018-05-09 09:05:00.000000
1193,1120180509374,1,2018-05-09 08:10:00.000000,2018-05-09 09:10:00.000000
1194,112018050934,1,2018-05-09 08:10:00.000000,2018-05-09 09:10:00.000000
1195,112018050982,1,2018-05-09 08:15:00.000000,2018-05-09 09:15:00.000000
1196,112018050942,1,2018-05-09 08:15:00.000000,2018-05-09 09:15:00.000000
1197,1120180509184,1,2018-05-09 08:25:00.000000,2018-05-09 09:25:00.000000
1198,1120180509898,1,2018-05-09 08:25:00.000000,2018-05-09 09:25:00.000000
1199,1120180509844,1,2018-05-09 08:25:00.000000,2018-05-09 09:25:00.000000
1200,1120180509534,1,2018-05-09 08:30:00.000000,2018-05-09 09:30:00.000000
1201,1120180509804,1,2018-05-09 08:30:00.000000,2018-05-09 09:30:00.000000
1202,1120180509778,1,2018-05-09 08:40:00.000000,2018-05-09 09:40:00.000000
1203,1120180509130,1,2018-05-09 09:35:00.000000,2018-05-09 10:35:00.000000
1204,1120180509148,1,2018-05-09 09:35:00.000000,2018-05-09 10:35:00.000000
1205,11201805097122,1,2018-05-09 10:00:00.000000,2018-05-09 11:00:00.000000
1206,11201805095612,1,2018-05-09 12:30:00.000000,2018-05-09 13:30:00.000000
1207,11201805096012,1,2018-05-09 12:50:00.000000,2018-05-09 13:50:00.000000
1208,1120180509186,1,2018-05-09 13:10:00.000000,2018-05-09 14:10:00.000000
1209,1120180509802,1,2018-05-09 13:15:00.000000,2018-05-09 14:15:00.000000
1210,1120180509392,1,2018-05-09 15:20:00.000000,2018-05-09 16:20:00.000000
1211,1120180509232,1,2018-05-09 16:20:00.000000,2018-05-09 17:20:00.000000
1212,1120180509152,1,2018-05-09 16:50:00.000000,2018-05-09 17:50:00.000000
1213,1120180509388,1,2018-05-09 16:55:00.000000,2018-05-09 17:55:00.000000
1214,1120180509172,1,2018-05-09 17:00:00.000000,2018-05-09 18:00:00.000000
1215,1120180509472,1,2018-05-09 17:00:00.000000,2018-05-09 18:00:00.000000
1216,112018050988,1,2018-05-09 17:00:00.000000,2018-05-09 18:00:00.000000
1217,1120180509102,1,2018-05-09 17:05:00.000000,2018-05-09 18:05:00.000000
1218,1120180509162,1,2018-05-09 17:10:00.000000,2018-05-09 18:10:00.000000
1219,1120180509416,1,2018-05-09 17:10:00.000000,2018-05-09 18:10:00.000000
1220,1120180509306,1,2018-05-09 17:15:00.000000,2018-05-09 18:15:00.000000
1221,1120180509354,1,2018-05-09 17:15:00.000000,2018-05-09 18:15:00.000000
1222,1120180509424,1,2018-05-09 17:20:00.000000,2018-05-09 18:20:00.000000
1223,1120180509312,1,2018-05-09 17:20:00.000000,2018-05-09 18:20:00.000000
1224,1120180509486,1,2018-05-09 17:30:00.000000,2018-05-09 18:30:00.000000
1225,1120180509112,1,2018-05-09 17:40:00.000000,2018-05-09 18:40:00.000000
1226,1120180509714,1,2018-05-09 17:40:00.000000,2018-05-09 18:40:00.000000
1227,1120180509776,1,2018-05-09 17:45:00.000000,2018-05-09 18:45:00.000000
1228,1120180509342,1,2018-05-09 17:45:00.000000,2018-05-09 18:45:00.000000
1229,1120180509402,1,2018-05-09 17:50:00.000000,2018-05-09 18:50:00.000000
1230,112018050958,1,2018-05-09 17:55:00.000000,2018-05-09 18:55:00.000000
1231,112018050980,1,2018-05-09 17:55:00.000000,2018-05-09 18:55:00.000000
1232,1120180509992,1,2018-05-09 18:00:00.000000,2018-05-09 19:00:00.000000
1233,112018050926,1,2018-05-09 18:00:00.000000,2018-05-09 19:00:00.000000
1234,1120180509128,1,2018-05-09 18:05:00.000000,2018-05-09 19:05:00.000000
1235,1120180509814,1,2018-05-09 18:05:00.000000,2018-05-09 19:05:00.000000
1236,112018050950,1,2018-05-09 18:10:00.000000,2018-05-09 19:10:00.000000
1237,1120180509412,1,2018-05-09 18:10:00.000000,2018-05-09 19:10:00.000000
1238,1120180509178,1,2018-05-09 18:15:00.000000,2018-05-09 19:15:00.000000
1239,1120180509808,1,2018-05-09 18:15:00.000000,2018-05-09 19:15:00.000000
1240,1120180509372,1,2018-05-09 18:20:00.000000,2018-05-09 19:20:00.000000
1241,1120180509892,1,2018-05-09 18:25:00.000000,2018-05-09 19:25:00.000000
1242,1120180509780,1,2018-05-09 18:30:00.000000,2018-05-09 19:30:00.000000
1243,1120180509846,1,2018-05-09 18:35:00.000000,2018-05-09 19:35:00.000000
1244,1120180509396,1,2018-05-09 18:35:00.000000,2018-05-09 19:35:00.000000
1245,1120180509516,1,2018-05-09 18:35:00.000000,2018-05-09 19:35:00.000000
1246,11201805095332,1,2018-05-09 18:55:00.000000,2018-05-09 19:55:00.000000
1247,11201805096014,1,2018-05-09 23:00:00.000000,2018-05-10 00:00:00.000000
1248,102018051070622,1,2018-05-10 01:50:00.000000,2018-05-10 02:50:00.000000
1249,10201805107016,1,2018-05-10 09:25:00.000000,2018-05-10 10:25:00.000000
1250,1020180510106,1,2018-05-10 10:10:00.000000,2018-05-10 11:10:00.000000
1251,1020180510102,1,2018-05-10 13:10:00.000000,2018-05-10 14:10:00.000000
1252,10201805107616,1,2018-05-10 13:30:00.000000,2018-05-10 14:30:00.000000
1253,1020180510756,1,2018-05-10 14:00:00.000000,2018-05-10 15:00:00.000000
1254,1020180510760,1,2018-05-10 18:55:00.000000,2018-05-10 19:55:00.000000
1255,1020180510104,1,2018-05-10 19:10:00.000000,2018-05-10 20:10:00.000000
1256,10201805107062,1,2018-05-10 23:40:00.000000,2018-05-11 00:40:00.000000
1257,1120180510114,1,2018-05-10 04:20:00.000000,2018-05-10 05:20:00.000000
1258,1120180510602,1,2018-05-10 07:10:00.000000,2018-05-10 08:10:00.000000
1259,1120180510100,1,2018-05-10 07:15:00.000000,2018-05-10 08:15:00.000000
1260,1120180510518,1,2018-05-10 07:25:00.000000,2018-05-10 08:25:00.000000
1261,1120180510188,1,2018-05-10 07:35:00.000000,2018-05-10 08:35:00.000000
1262,112018051086,1,2018-05-10 07:40:00.000000,2018-05-10 08:40:00.000000
1263,1120180510316,1,2018-05-10 07:40:00.000000,2018-05-10 08:40:00.000000
1264,112018051046,1,2018-05-10 07:45:00.000000,2018-05-10 08:45:00.000000
1265,1120180510612,1,2018-05-10 07:50:00.000000,2018-05-10 08:50:00.000000
1266,1120180510946,1,2018-05-10 07:50:00.000000,2018-05-10 08:50:00.000000
1267,1120180510344,1,2018-05-10 07:55:00.000000,2018-05-10 08:55:00.000000
1268,1120180510722,1,2018-05-10 07:55:00.000000,2018-05-10 08:55:00.000000
1269,1120180510174,1,2018-05-10 07:55:00.000000,2018-05-10 08:55:00.000000
1270,112018051024,1,2018-05-10 08:00:00.000000,2018-05-10 09:00:00.000000
1271,112018051056,1,2018-05-10 08:00:00.000000,2018-05-10 09:00:00.000000
1272,112018051072,1,2018-05-10 08:00:00.000000,2018-05-10 09:00:00.000000
1273,1120180510752,1,2018-05-10 08:00:00.000000,2018-05-10 09:00:00.000000
1274,1120180510288,1,2018-05-10 08:35:00.000000,2018-05-10 09:35:00.000000
1275,1120180510716,1,2018-05-10 08:05:00.000000,2018-05-10 09:05:00.000000
1276,1120180510894,1,2018-05-10 08:05:00.000000,2018-05-10 09:05:00.000000
1277,1120180510926,1,2018-05-10 08:05:00.000000,2018-05-10 09:05:00.000000
1278,1120180510374,1,2018-05-10 08:10:00.000000,2018-05-10 09:10:00.000000
1279,112018051034,1,2018-05-10 08:10:00.000000,2018-05-10 09:10:00.000000
1280,112018051082,1,2018-05-10 08:15:00.000000,2018-05-10 09:15:00.000000
1281,112018051042,1,2018-05-10 08:15:00.000000,2018-05-10 09:15:00.000000
1282,1120180510184,1,2018-05-10 08:25:00.000000,2018-05-10 09:25:00.000000
1283,1120180510898,1,2018-05-10 08:25:00.000000,2018-05-10 09:25:00.000000
1284,1120180510844,1,2018-05-10 08:25:00.000000,2018-05-10 09:25:00.000000
1285,1120180510534,1,2018-05-10 08:30:00.000000,2018-05-10 09:30:00.000000
1286,1120180510804,1,2018-05-10 08:30:00.000000,2018-05-10 09:30:00.000000
1287,1120180510538,1,2018-05-10 08:35:00.000000,2018-05-10 09:35:00.000000
1288,1120180510778,1,2018-05-10 08:40:00.000000,2018-05-10 09:40:00.000000
1289,1120180510130,1,2018-05-10 09:35:00.000000,2018-05-10 10:35:00.000000
1290,112018051038,1,2018-05-10 10:00:00.000000,2018-05-10 11:00:00.000000
1291,1120180510772,1,2018-05-10 11:00:00.000000,2018-05-10 12:00:00.000000
1292,1120180510712,1,2018-05-10 11:35:00.000000,2018-05-10 12:35:00.000000
1293,11201805106012,1,2018-05-10 12:50:00.000000,2018-05-10 13:50:00.000000
1294,11201805105202,1,2018-05-10 13:00:00.000000,2018-05-10 14:00:00.000000
1295,1120180510802,1,2018-05-10 13:15:00.000000,2018-05-10 14:15:00.000000
1296,1120180510232,1,2018-05-10 16:20:00.000000,2018-05-10 17:20:00.000000
1297,1120180510152,1,2018-05-10 16:50:00.000000,2018-05-10 17:50:00.000000
1298,1120180510172,1,2018-05-10 17:00:00.000000,2018-05-10 18:00:00.000000
1299,1120180510472,1,2018-05-10 17:00:00.000000,2018-05-10 18:00:00.000000
1300,112018051088,1,2018-05-10 17:00:00.000000,2018-05-10 18:00:00.000000
1301,1120180510102,1,2018-05-10 17:05:00.000000,2018-05-10 18:05:00.000000
1302,1120180510162,1,2018-05-10 17:10:00.000000,2018-05-10 18:10:00.000000
1303,1120180510416,1,2018-05-10 17:10:00.000000,2018-05-10 18:10:00.000000
1304,1120180510306,1,2018-05-10 17:15:00.000000,2018-05-10 18:15:00.000000
1305,1120180510354,1,2018-05-10 17:15:00.000000,2018-05-10 18:15:00.000000
1306,1120180510424,1,2018-05-10 17:20:00.000000,2018-05-10 18:20:00.000000
1307,1120180510312,1,2018-05-10 17:20:00.000000,2018-05-10 18:20:00.000000
1308,1120180510486,1,2018-05-10 17:30:00.000000,2018-05-10 18:30:00.000000
1309,1120180510614,1,2018-05-10 17:30:00.000000,2018-05-10 18:30:00.000000
1310,1120180510112,1,2018-05-10 17:40:00.000000,2018-05-10 18:40:00.000000
1311,1120180510714,1,2018-05-10 17:40:00.000000,2018-05-10 18:40:00.000000
1312,1120180510776,1,2018-05-10 17:45:00.000000,2018-05-10 18:45:00.000000
1313,1120180510342,1,2018-05-10 17:45:00.000000,2018-05-10 18:45:00.000000
1314,1120180510146,1,2018-05-10 17:50:00.000000,2018-05-10 18:50:00.000000
1315,1120180510402,1,2018-05-10 17:50:00.000000,2018-05-10 18:50:00.000000
1316,112018051058,1,2018-05-10 17:55:00.000000,2018-05-10 18:55:00.000000
1317,112018051080,1,2018-05-10 17:55:00.000000,2018-05-10 18:55:00.000000
1318,1120180510992,1,2018-05-10 18:00:00.000000,2018-05-10 19:00:00.000000
1319,112018051026,1,2018-05-10 18:00:00.000000,2018-05-10 19:00:00.000000
1320,1120180510128,1,2018-05-10 18:05:00.000000,2018-05-10 19:05:00.000000
1321,1120180510814,1,2018-05-10 18:05:00.000000,2018-05-10 19:05:00.000000
1322,112018051050,1,2018-05-10 18:10:00.000000,2018-05-10 19:10:00.000000
1323,1120180510412,1,2018-05-10 18:10:00.000000,2018-05-10 19:10:00.000000
1324,1120180510336,1,2018-05-10 18:10:00.000000,2018-05-10 19:10:00.000000
1325,1120180510178,1,2018-05-10 18:15:00.000000,2018-05-10 19:15:00.000000
1326,1120180510808,1,2018-05-10 18:15:00.000000,2018-05-10 19:15:00.000000
1327,112018051036,1,2018-05-10 18:15:00.000000,2018-05-10 19:15:00.000000
1328,1120180510892,1,2018-05-10 18:25:00.000000,2018-05-10 19:25:00.000000
1329,1120180510272,1,2018-05-10 18:30:00.000000,2018-05-10 19:30:00.000000
1330,1120180510780,1,2018-05-10 18:30:00.000000,2018-05-10 19:30:00.000000
1331,1120180510186,1,2018-05-10 18:35:00.000000,2018-05-10 19:35:00.000000
1332,1120180510846,1,2018-05-10 18:35:00.000000,2018-05-10 19:35:00.000000
1333,1120180510516,1,2018-05-10 18:35:00.000000,2018-05-10 19:35:00.000000
1334,11201805105326,1,2018-05-10 23:50:00.000000,2018-05-11 00:50:00.000000
1335,102018051170522,1,2018-05-11 01:05:00.000000,2018-05-11 02:05:00.000000
1336,1020180511106,1,2018-05-11 10:10:00.000000,2018-05-11 11:10:00.000000
1337,10201805117022,1,2018-05-11 10:25:00.000000,2018-05-11 11:25:00.000000
1338,1020180511102,1,2018-05-11 13:10:00.000000,2018-05-11 14:10:00.000000
1339,10201805117018,1,2018-05-11 13:30:00.000000,2018-05-11 14:30:00.000000
1340,1020180511756,1,2018-05-11 14:00:00.000000,2018-05-11 15:00:00.000000
1341,10201805117616,1,2018-05-11 14:15:00.000000,2018-05-11 15:15:00.000000
1342,1020180511760,1,2018-05-11 18:55:00.000000,2018-05-11 19:55:00.000000
1343,1020180511104,1,2018-05-11 19:10:00.000000,2018-05-11 20:10:00.000000
1344,10201805117052,1,2018-05-11 23:55:00.000000,2018-05-12 00:55:00.000000
1345,1120180511782,1,2018-05-11 02:35:00.000000,2018-05-11 03:35:00.000000
1346,1120180511114,1,2018-05-11 04:20:00.000000,2018-05-11 05:20:00.000000
1347,1120180511602,1,2018-05-11 07:10:00.000000,2018-05-11 08:10:00.000000
1348,1120180511100,1,2018-05-11 07:15:00.000000,2018-05-11 08:15:00.000000
1349,1120180511762,1,2018-05-11 07:15:00.000000,2018-05-11 08:15:00.000000
1350,1120180511518,1,2018-05-11 07:25:00.000000,2018-05-11 08:25:00.000000
1351,1120180511308,1,2018-05-11 07:35:00.000000,2018-05-11 08:35:00.000000
1352,1120180511188,1,2018-05-11 07:35:00.000000,2018-05-11 08:35:00.000000
1353,112018051186,1,2018-05-11 07:40:00.000000,2018-05-11 08:40:00.000000
1354,1120180511316,1,2018-05-11 07:40:00.000000,2018-05-11 08:40:00.000000
1355,112018051146,1,2018-05-11 07:45:00.000000,2018-05-11 08:45:00.000000
1356,1120180511612,1,2018-05-11 07:50:00.000000,2018-05-11 08:50:00.000000
1357,1120180511946,1,2018-05-11 07:50:00.000000,2018-05-11 08:50:00.000000
1358,1120180511344,1,2018-05-11 07:55:00.000000,2018-05-11 08:55:00.000000
1359,1120180511722,1,2018-05-11 07:55:00.000000,2018-05-11 08:55:00.000000
1360,1120180511174,1,2018-05-11 07:55:00.000000,2018-05-11 08:55:00.000000
1361,112018051172,1,2018-05-11 08:00:00.000000,2018-05-11 09:00:00.000000
1362,112018051124,1,2018-05-11 08:00:00.000000,2018-05-11 09:00:00.000000
1363,112018051156,1,2018-05-11 08:00:00.000000,2018-05-11 09:00:00.000000
1364,1120180511752,1,2018-05-11 08:00:00.000000,2018-05-11 09:00:00.000000
1365,1120180511288,1,2018-05-11 08:35:00.000000,2018-05-11 09:35:00.000000
1366,1120180511716,1,2018-05-11 08:05:00.000000,2018-05-11 09:05:00.000000
1367,1120180511894,1,2018-05-11 08:05:00.000000,2018-05-11 09:05:00.000000
1368,1120180511926,1,2018-05-11 08:05:00.000000,2018-05-11 09:05:00.000000
1369,1120180511534,1,2018-05-11 08:10:00.000000,2018-05-11 09:10:00.000000
1370,112018051134,1,2018-05-11 08:10:00.000000,2018-05-11 09:10:00.000000
1371,112018051182,1,2018-05-11 08:15:00.000000,2018-05-11 09:15:00.000000
1372,112018051142,1,2018-05-11 08:15:00.000000,2018-05-11 09:15:00.000000
1373,1120180511810,1,2018-05-11 08:20:00.000000,2018-05-11 09:20:00.000000
1374,1120180511184,1,2018-05-11 08:25:00.000000,2018-05-11 09:25:00.000000
1375,1120180511898,1,2018-05-11 08:25:00.000000,2018-05-11 09:25:00.000000
1376,1120180511844,1,2018-05-11 08:25:00.000000,2018-05-11 09:25:00.000000
1377,1120180511804,1,2018-05-11 08:30:00.000000,2018-05-11 09:30:00.000000
1378,1120180511538,1,2018-05-11 08:35:00.000000,2018-05-11 09:35:00.000000
1379,1120180511778,1,2018-05-11 08:40:00.000000,2018-05-11 09:40:00.000000
1380,1120180511384,1,2018-05-11 08:45:00.000000,2018-05-11 09:45:00.000000
1381,1120180511130,1,2018-05-11 09:35:00.000000,2018-05-11 10:35:00.000000
1382,11201805115334,1,2018-05-11 10:40:00.000000,2018-05-11 11:40:00.000000
1383,11201805115612,1,2018-05-11 11:10:00.000000,2018-05-11 12:10:00.000000
1384,112018051126,1,2018-05-11 12:25:00.000000,2018-05-11 13:25:00.000000
1385,1120180511186,1,2018-05-11 13:10:00.000000,2018-05-11 14:10:00.000000
1386,1120180511232,1,2018-05-11 16:20:00.000000,2018-05-11 17:20:00.000000
1387,1120180511172,1,2018-05-11 17:00:00.000000,2018-05-11 18:00:00.000000
1388,1120180511472,1,2018-05-11 17:00:00.000000,2018-05-11 18:00:00.000000
1389,112018051188,1,2018-05-11 17:00:00.000000,2018-05-11 18:00:00.000000
1390,1120180511102,1,2018-05-11 17:05:00.000000,2018-05-11 18:05:00.000000
1391,1120180511162,1,2018-05-11 17:10:00.000000,2018-05-11 18:10:00.000000
1392,1120180511306,1,2018-05-11 17:15:00.000000,2018-05-11 18:15:00.000000
1393,1120180511354,1,2018-05-11 17:15:00.000000,2018-05-11 18:15:00.000000
1394,1120180511424,1,2018-05-11 17:20:00.000000,2018-05-11 18:20:00.000000
1395,1120180511312,1,2018-05-11 17:20:00.000000,2018-05-11 18:20:00.000000
1396,1120180511486,1,2018-05-11 17:30:00.000000,2018-05-11 18:30:00.000000
1397,1120180511614,1,2018-05-11 17:30:00.000000,2018-05-11 18:30:00.000000
1398,1120180511112,1,2018-05-11 17:40:00.000000,2018-05-11 18:40:00.000000
1399,1120180511714,1,2018-05-11 17:40:00.000000,2018-05-11 18:40:00.000000
1400,1120180511776,1,2018-05-11 17:45:00.000000,2018-05-11 18:45:00.000000
1401,1120180511342,1,2018-05-11 17:45:00.000000,2018-05-11 18:45:00.000000
1402,1120180511146,1,2018-05-11 17:50:00.000000,2018-05-11 18:50:00.000000
1403,1120180511402,1,2018-05-11 17:50:00.000000,2018-05-11 18:50:00.000000
1404,112018051158,1,2018-05-11 17:55:00.000000,2018-05-11 18:55:00.000000
1405,112018051180,1,2018-05-11 17:55:00.000000,2018-05-11 18:55:00.000000
1406,1120180511992,1,2018-05-11 18:00:00.000000,2018-05-11 19:00:00.000000
1407,1120180511128,1,2018-05-11 18:05:00.000000,2018-05-11 19:05:00.000000
1408,1120180511416,1,2018-05-11 18:05:00.000000,2018-05-11 19:05:00.000000
1409,112018051150,1,2018-05-11 18:10:00.000000,2018-05-11 19:10:00.000000
1410,1120180511412,1,2018-05-11 18:10:00.000000,2018-05-11 19:10:00.000000
1411,1120180511178,1,2018-05-11 18:15:00.000000,2018-05-11 19:15:00.000000
1412,1120180511808,1,2018-05-11 18:15:00.000000,2018-05-11 19:15:00.000000
1413,112018051136,1,2018-05-11 18:15:00.000000,2018-05-11 19:15:00.000000
1414,1120180511152,1,2018-05-11 18:15:00.000000,2018-05-11 19:15:00.000000
1415,1120180511892,1,2018-05-11 18:25:00.000000,2018-05-11 19:25:00.000000
1416,1120180511814,1,2018-05-11 18:25:00.000000,2018-05-11 19:25:00.000000
1417,1120180511780,1,2018-05-11 18:30:00.000000,2018-05-11 19:30:00.000000
1418,1120180511846,1,2018-05-11 18:35:00.000000,2018-05-11 19:35:00.000000
1419,1120180511396,1,2018-05-11 18:35:00.000000,2018-05-11 19:35:00.000000
1420,1120180511516,1,2018-05-11 18:35:00.000000,2018-05-11 19:35:00.000000
1421,1120180511802,1,2018-05-11 18:35:00.000000,2018-05-11 19:35:00.000000
1422,11201805116014,1,2018-05-11 21:50:00.000000,2018-05-11 22:50:00.000000
1423,1120180511372,1,2018-05-11 22:20:00.000000,2018-05-11 23:20:00.000000
1424,11201805115204,1,2018-05-11 22:55:00.000000,2018-05-11 23:55:00.000000
1425,11201805115214,1,2018-05-11 23:00:00.000000,2018-05-12 00:00:00.000000
1426,10201805127664,1,2018-05-12 00:25:00.000000,2018-05-12 01:25:00.000000
1427,10201805127620,1,2018-05-12 06:55:00.000000,2018-05-12 07:55:00.000000
1428,10201805127016,1,2018-05-12 10:30:00.000000,2018-05-12 11:30:00.000000
1429,10201805127618,1,2018-05-12 13:05:00.000000,2018-05-12 14:05:00.000000
1430,1020180512102,1,2018-05-12 13:40:00.000000,2018-05-12 14:40:00.000000
1431,1020180512756,1,2018-05-12 14:00:00.000000,2018-05-12 15:00:00.000000
1432,1020180512722,1,2018-05-12 15:10:00.000000,2018-05-12 16:10:00.000000
1433,10201805127612,1,2018-05-12 15:40:00.000000,2018-05-12 16:40:00.000000
1434,10201805127062,1,2018-05-12 23:25:00.000000,2018-05-13 00:25:00.000000
1435,1120180512114,1,2018-05-12 04:20:00.000000,2018-05-12 05:20:00.000000
1436,1120180512602,1,2018-05-12 07:10:00.000000,2018-05-12 08:10:00.000000
1437,1120180512100,1,2018-05-12 07:15:00.000000,2018-05-12 08:15:00.000000
1438,1120180512762,1,2018-05-12 07:15:00.000000,2018-05-12 08:15:00.000000
1439,1120180512518,1,2018-05-12 07:25:00.000000,2018-05-12 08:25:00.000000
1440,112018051286,1,2018-05-12 07:40:00.000000,2018-05-12 08:40:00.000000
1441,1120180512316,1,2018-05-12 07:40:00.000000,2018-05-12 08:40:00.000000
1442,112018051246,1,2018-05-12 07:45:00.000000,2018-05-12 08:45:00.000000
1443,1120180512612,1,2018-05-12 07:50:00.000000,2018-05-12 08:50:00.000000
1444,1120180512946,1,2018-05-12 07:50:00.000000,2018-05-12 08:50:00.000000
1445,1120180512722,1,2018-05-12 07:55:00.000000,2018-05-12 08:55:00.000000
1446,1120180512174,1,2018-05-12 07:55:00.000000,2018-05-12 08:55:00.000000
1447,112018051224,1,2018-05-12 08:00:00.000000,2018-05-12 09:00:00.000000
1448,112018051256,1,2018-05-12 08:00:00.000000,2018-05-12 09:00:00.000000
1449,112018051272,1,2018-05-12 08:00:00.000000,2018-05-12 09:00:00.000000
1450,1120180512752,1,2018-05-12 08:00:00.000000,2018-05-12 09:00:00.000000
1451,1120180512716,1,2018-05-12 08:05:00.000000,2018-05-12 09:05:00.000000
1452,1120180512894,1,2018-05-12 08:05:00.000000,2018-05-12 09:05:00.000000
1453,1120180512926,1,2018-05-12 08:05:00.000000,2018-05-12 09:05:00.000000
1454,1120180512374,1,2018-05-12 08:10:00.000000,2018-05-12 09:10:00.000000
1455,112018051234,1,2018-05-12 08:10:00.000000,2018-05-12 09:10:00.000000
1456,112018051282,1,2018-05-12 08:15:00.000000,2018-05-12 09:15:00.000000
1457,112018051242,1,2018-05-12 08:15:00.000000,2018-05-12 09:15:00.000000
1458,1120180512184,1,2018-05-12 08:25:00.000000,2018-05-12 09:25:00.000000
1459,1120180512898,1,2018-05-12 08:25:00.000000,2018-05-12 09:25:00.000000
1460,1120180512844,1,2018-05-12 08:25:00.000000,2018-05-12 09:25:00.000000
1461,1120180512534,1,2018-05-12 08:30:00.000000,2018-05-12 09:30:00.000000
1462,1120180512804,1,2018-05-12 08:30:00.000000,2018-05-12 09:30:00.000000
1463,1120180512538,1,2018-05-12 08:35:00.000000,2018-05-12 09:35:00.000000
1464,1120180512778,1,2018-05-12 08:40:00.000000,2018-05-12 09:40:00.000000
1465,1120180512810,1,2018-05-12 09:05:00.000000,2018-05-12 10:05:00.000000
1466,1120180512130,1,2018-05-12 09:35:00.000000,2018-05-12 10:35:00.000000
1467,1120180512148,1,2018-05-12 09:35:00.000000,2018-05-12 10:35:00.000000
1468,11201805126012,1,2018-05-12 11:50:00.000000,2018-05-12 12:50:00.000000
1469,11201805125312,1,2018-05-12 12:10:00.000000,2018-05-12 13:10:00.000000
1470,1120180512136,1,2018-05-12 13:05:00.000000,2018-05-12 14:05:00.000000
1471,1120180512802,1,2018-05-12 13:15:00.000000,2018-05-12 14:15:00.000000
1472,1120180512392,1,2018-05-12 15:20:00.000000,2018-05-12 16:20:00.000000
1473,1120180512232,1,2018-05-12 16:20:00.000000,2018-05-12 17:20:00.000000
1474,1120180512472,1,2018-05-12 17:00:00.000000,2018-05-12 18:00:00.000000
1475,112018051288,1,2018-05-12 17:00:00.000000,2018-05-12 18:00:00.000000
1476,1120180512102,1,2018-05-12 17:05:00.000000,2018-05-12 18:05:00.000000
1477,1120180512416,1,2018-05-12 17:10:00.000000,2018-05-12 18:10:00.000000
1478,1120180512306,1,2018-05-12 17:15:00.000000,2018-05-12 18:15:00.000000
1479,1120180512354,1,2018-05-12 17:15:00.000000,2018-05-12 18:15:00.000000
1480,1120180512424,1,2018-05-12 17:20:00.000000,2018-05-12 18:20:00.000000
1481,1120180512312,1,2018-05-12 17:20:00.000000,2018-05-12 18:20:00.000000
1482,1120180512486,1,2018-05-12 17:30:00.000000,2018-05-12 18:30:00.000000
1483,1120180512614,1,2018-05-12 17:30:00.000000,2018-05-12 18:30:00.000000
1484,1120180512112,1,2018-05-12 17:40:00.000000,2018-05-12 18:40:00.000000
1485,1120180512714,1,2018-05-12 17:40:00.000000,2018-05-12 18:40:00.000000
1486,1120180512776,1,2018-05-12 17:45:00.000000,2018-05-12 18:45:00.000000
1487,1120180512342,1,2018-05-12 17:45:00.000000,2018-05-12 18:45:00.000000
1488,1120180512146,1,2018-05-12 17:50:00.000000,2018-05-12 18:50:00.000000
1489,1120180512402,1,2018-05-12 17:50:00.000000,2018-05-12 18:50:00.000000
1490,112018051258,1,2018-05-12 17:55:00.000000,2018-05-12 18:55:00.000000
1491,112018051280,1,2018-05-12 17:55:00.000000,2018-05-12 18:55:00.000000
1492,1120180512992,1,2018-05-12 18:00:00.000000,2018-05-12 19:00:00.000000
1493,112018051226,1,2018-05-12 18:00:00.000000,2018-05-12 19:00:00.000000
1494,1120180512128,1,2018-05-12 18:05:00.000000,2018-05-12 19:05:00.000000
1495,1120180512814,1,2018-05-12 18:05:00.000000,2018-05-12 19:05:00.000000
1496,112018051250,1,2018-05-12 18:10:00.000000,2018-05-12 19:10:00.000000
1497,1120180512412,1,2018-05-12 18:10:00.000000,2018-05-12 19:10:00.000000
1498,1120180512336,1,2018-05-12 18:10:00.000000,2018-05-12 19:10:00.000000
1499,1120180512178,1,2018-05-12 18:15:00.000000,2018-05-12 19:15:00.000000
1500,1120180512808,1,2018-05-12 18:15:00.000000,2018-05-12 19:15:00.000000
1501,112018051236,1,2018-05-12 18:15:00.000000,2018-05-12 19:15:00.000000
1502,1120180512152,1,2018-05-12 18:15:00.000000,2018-05-12 19:15:00.000000
1503,1120180512372,1,2018-05-12 18:20:00.000000,2018-05-12 19:20:00.000000
1504,1120180512892,1,2018-05-12 18:25:00.000000,2018-05-12 19:25:00.000000
1505,1120180512172,1,2018-05-12 18:25:00.000000,2018-05-12 19:25:00.000000
1506,1120180512780,1,2018-05-12 18:30:00.000000,2018-05-12 19:30:00.000000
1507,1120180512846,1,2018-05-12 18:35:00.000000,2018-05-12 19:35:00.000000
1508,1120180512516,1,2018-05-12 18:35:00.000000,2018-05-12 19:35:00.000000
1509,1120180512186,1,2018-05-12 18:35:00.000000,2018-05-12 19:35:00.000000
1510,11201805125614,1,2018-05-12 18:50:00.000000,2018-05-12 19:50:00.000000
1511,11201805125674,1,2018-05-12 22:20:00.000000,2018-05-12 23:20:00.000000
1512,10201805137654,1,2018-05-13 01:35:00.000000,2018-05-13 02:35:00.000000
1513,10201805137916,1,2018-05-13 06:45:00.000000,2018-05-13 07:45:00.000000
1514,1020180513102,1,2018-05-13 13:40:00.000000,2018-05-13 14:40:00.000000
1515,1020180513756,1,2018-05-13 14:00:00.000000,2018-05-13 15:00:00.000000
